,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
2615,"b'RT @theasianfmnst: This is what rape culture is like \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1. Please stay strong, @ant33ater: \nMalaysian schoolgirl, 17, gets rape threats, accu\xe2\x80\xa6'",1387303649311813633,140,2021-04-28 07:12:19,,,en,Twitter for Android,0,40
2616,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387303565870391296,140,2021-04-28 07:11:59,,,en,Twitter for Android,0,112
2617,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387303470378754055,140,2021-04-28 07:11:36,,,en,Twitter for Android,0,112
2618,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387303302740774912,140,2021-04-28 07:10:56,,,en,Twitter for Android,0,112
2619,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387303194909462532,140,2021-04-28 07:10:31,,,en,Twitter for iPhone,0,112
2620,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387302777362255877,140,2021-04-28 07:08:51,,,en,Twitter for Android,0,112
2621,"b'RT @theasianfmnst: This is what rape culture is like \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1. Please stay strong, @ant33ater: \nMalaysian schoolgirl, 17, gets rape threats, accu\xe2\x80\xa6'",1387302709695434752,140,2021-04-28 07:08:35,,,en,Twitter for Android,0,40
2622,"b'RT @CedawPT: GR19 states that by ratifying #CEDAW, States undertake legal obligations to prevent and eliminate #VAW \n\nThe prohibition of #G\xe2\x80\xa6'",1387302706302304258,140,2021-04-28 07:08:34,,,en,Twitter for iPad,0,19
2623,"b'RT @theasianfmnst: This is what rape culture is like \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1. Please stay strong, @ant33ater: \nMalaysian schoolgirl, 17, gets rape threats, accu\xe2\x80\xa6'",1387302616925757441,140,2021-04-28 07:08:13,,,en,Twitter for iPhone,0,40
2624,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387302343734177793,140,2021-04-28 07:07:08,,,en,Twitter for iPhone,0,112
2625,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387302335010033668,140,2021-04-28 07:07:06,,,en,Twitter for Android,0,112
2626,"b'RT @theasianfmnst: This is what rape culture is like \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1. Please stay strong, @ant33ater: \nMalaysian schoolgirl, 17, gets rape threats, accu\xe2\x80\xa6'",1387302245205635077,140,2021-04-28 07:06:44,,,en,Twitter for Android,0,40
2627,"b'RT @theasianfmnst: This is what rape culture is like \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1. Please stay strong, @ant33ater: \nMalaysian schoolgirl, 17, gets rape threats, accu\xe2\x80\xa6'",1387301948223725573,140,2021-04-28 07:05:33,,,en,Twitter Web App,0,40
2628,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387301827285295105,140,2021-04-28 07:05:05,,,en,Twitter for Android,0,112
2629,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387301807651700740,140,2021-04-28 07:05:00,,,en,Twitter for iPhone,0,112
2630,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387301507880693760,140,2021-04-28 07:03:48,,,en,Twitter for Android,0,112
2631,"b'RT @theasianfmnst: This is what rape culture is like \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1. Please stay strong, @ant33ater: \nMalaysian schoolgirl, 17, gets rape threats, accu\xe2\x80\xa6'",1387301407305392129,140,2021-04-28 07:03:24,,,en,Twitter for iPhone,0,40
2632,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387301260693549057,140,2021-04-28 07:02:50,,,en,Twitter for Android,0,112
2633,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387301233392762880,140,2021-04-28 07:02:43,,,en,Twitter Web App,0,112
2634,"b'This is what rape culture is like \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1. Please stay strong, @ant33ater: \nMalaysian schoolgirl, 17, gets rape threats, accused of being autistic after exposing a teacher\xe2\x80\x99s rape jokes. #MakeSchoolASaferPlace #GBV \nhttps://t.co/r8bs8h5DYn'",1387301136638484481,233,2021-04-28 07:02:20,,,en,Twitter for iPad,55,40
2635,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387301124596813825,140,2021-04-28 07:02:17,,,en,Twitter for iPhone,0,112
2636,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387300962633666561,140,2021-04-28 07:01:38,,,en,Twitter for iPhone,0,112
2637,b'RT @OgunnubiLolade: Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJ\xe2\x80\xa6',1387300853502128128,140,2021-04-28 07:01:12,,,en,Twitter for iPhone,0,112
2638,"b'Join me this morning on @gatefieldtv by 10am to discuss Gender Based Violence. \n\nThanks for tuning in to @999KISSFMABUJA yesterday, it was great speaking on #GBV with @Fabiyi_Faithful from @EVA_Nigeria and @Cater4dNeedy involvement in reducing every form of GBV in Nigeria.\n#Lola https://t.co/9SOXhjzN5a'",1387300670575976459,303,2021-04-28 07:00:29,"Place(_api=<tweepy.api.API object at 0x7f2dd8f09e20>, id='00e55e2b4c491c5f', url='https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', place_type='city', name='Abuja', full_name='Abuja, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2dd8f09e20>, type='Polygon', coordinates=[[[7.3045544, 8.961887], [7.5436339, 8.961887], [7.5436339, 9.1854407], [7.3045544, 9.1854407]]]), attributes={})",,en,Twitter for iPhone,106,112
2639,"b'RT @collinsmakoha5: @irenewabz @radio_waumini KnowYourright ,#GBV\n~Depression\n~Alcoholism'",1387300648841003008,89,2021-04-28 07:00:24,,,en,Twitter Web App,0,2
2640,"b'RT @PolokoMokhele_: #Lesotho has 63% prevalence of sexual harassment in the workplace while in schools it is 57%, this was revealed by @UNF\xe2\x80\xa6'",1387299033266413569,140,2021-04-28 06:53:58,,,en,Twitter for Android,0,3
2641,"b'RT @pinknskyblue: Live now with @undpkg! @UNDPSPC presenting on #sunflowercenter \xf0\x9f\x8c\xbb of \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7#korea, one-stop service center for #gbv survivors\xe2\x80\xa6'",1387298901460348930,139,2021-04-28 06:53:27,,,en,Twitter for iPhone,0,2
2642,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387298239125368836,140,2021-04-28 06:50:49,,,en,Twitter Web App,0,24
2643,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387297187269423104,140,2021-04-28 06:46:38,,,en,Twitter for Android,0,24
2644,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387295608084566016,140,2021-04-28 06:40:22,,,en,Twitter for Android,0,24
2645,"b'RT @GBVAoR1: As #climate change influenced crises continue to increase, women+girls are more vulnerable to #GBV due to a rise in poverty, r\xe2\x80\xa6'",1387294597815181313,140,2021-04-28 06:36:21,,,en,Twitter for Android,0,8
2646,b'RT @TheSADAG: Join this weeks #mindfulmonday with Shudufhadzo as they have a conversation about Gender Based Violence at 7pm tonight. Don\xe2\x80\x99t\xe2\x80\xa6',1387291637617922049,140,2021-04-28 06:24:35,,,en,Twitter for Android,0,10
2647,"b'@SAfmnews We stand with Mbali\xe2\x9c\x8a. The President, Ramaphosa has pronounced on #GBV #ANCRenewal'",1387290883901566976,91,2021-04-28 06:21:35,,,en,Twitter for Android,0,0
2648,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387289426015961091,140,2021-04-28 06:15:48,,,en,Twitter for Android,0,24
2649,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387287741084413955,140,2021-04-28 06:09:06,,,en,Twitter for Android,0,24
2650,b'RT @stagemediaarts: Thank you for your interactions. Incase of any #GBV cases around you. Report to 1195.\n\n#EndGBV \n#SrhrIsEssential https:\xe2\x80\xa6',1387287328297730050,140,2021-04-28 06:07:28,,,en,Twitter for Android,0,10
2651,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387286323975921665,140,2021-04-28 06:03:28,,,en,Twitter Web App,0,24
2652,"b""#Lesotho has 63% prevalence of sexual harassment in the workplace while in schools it is 57%, this was revealed by @UNFPA_LSO which supports gov't to strengthen #GBV data collection &amp; management, including on policies that address #GBV &amp; sexual exploitation.""",1387285450692317187,266,2021-04-28 06:00:00,,,en,Twitter Web App,6,3
2653,b'RT @CanHCSriLanka: We were delighted to donate the proceeds of our annual High Commission charity campaign to Women in Need @WINSriLanka wh\xe2\x80\xa6',1387285445575286788,140,2021-04-28 05:59:59,,,en,Twitter for iPhone,0,5
2654,b'RT @nelsondordelly: Time for the \xf0\x9f\x8c\x8e to take seriously the gender based violence in #Ethiopia\xe2\x80\x99s #Tigray region. So far promises haven\xe2\x80\x99t been\xe2\x80\xa6',1387283400504061954,139,2021-04-28 05:51:51,,,en,Twitter Web App,0,25
2655,"b'RT @pinknskyblue: Live now with @undpkg! @UNDPSPC presenting on #sunflowercenter \xf0\x9f\x8c\xbb of \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7#korea, one-stop service center for #gbv survivors\xe2\x80\xa6'",1387281399422488576,139,2021-04-28 05:43:54,,,en,Twitter for iPhone,0,2
2656,"b'RT @collinsmakoha5: @irenewabz @radio_waumini KnowYourright ,#GBV\n~Depression\n~Alcoholism'",1387276966320037888,89,2021-04-28 05:26:17,,,en,Twitter Web App,0,2
2657,"b'@irenewabz @radio_waumini KnowYourright ,#GBV\n~Depression\n~Alcoholism'",1387275840690479105,69,2021-04-28 05:21:49,,,en,Twitter Web App,2,2
2658,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387274041430585352,140,2021-04-28 05:14:40,,,en,Twitter for Android,0,24
2659,b'RT @Jeba65: @PNGAttitude @SSiaguru Truth be told. An indictment on governments past and present for not investing in the development of mec\xe2\x80\xa6',1387273810039107587,140,2021-04-28 05:13:45,,,en,Twitter for iPhone,0,1
2660,"b'RT @UNZimbabwe: .@GlobalSpotlight indaba convened by @unwomenzw facilitates youth innovators against #GBV, #HeForShe &amp; community leaders ba\xe2\x80\xa6'",1387273712110653440,144,2021-04-28 05:13:21,,,en,Twitter for Android,0,19
2661,b'RT @SafeSpeak: Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLe\xe2\x80\xa6',1387273295150522371,140,2021-04-28 05:11:42,,,en,Twitter for Android,0,24
2662,b'Gender based violence can lead to mentalhealth issues and illnesses.\nSelf care becomes an important practice to embrace.\n\nLearn how to self-care: https://t.co/epfNcOxrQf\n\n#GBV #selfcare #MentalHealthMatters #mentalhealth #WednesdayMotivation #depression https://t.co/WhUJSCyRSn',1387272416251072513,277,2021-04-28 05:08:12,,,en,Twitter for Android,38,24
2663,"b'RT @EricGuantai: That said , for the world to win the fight against #GBV more men need to be involved by sparking conversations that birth\xe2\x80\xa6'",1387265708443062275,139,2021-04-28 04:41:33,,,en,Twitter for Android,0,1
2664,b'#Podcast | Masego Letsatsi motswa setlhabelo wa tshotlakako ya bong #GBV yo ileng a itemogela maiteko a go bolawa https://t.co/8sEt4ImMC3',1387265568043151362,137,2021-04-28 04:41:00,,,in,TweetDeck,0,0
2665,b'RT @michelerdecker: Thrilled to be at #NCHDV - such a perfect kickoff with focus on #publichealth #GBV #PublicSafety #RacialJustice #Gender\xe2\x80\xa6',1387264329859227648,140,2021-04-28 04:36:05,,,en,Twitter for iPhone,0,2
2666,"b'RT @michelerdecker: Bold words from @janaebonsu on the realities &amp; impact of institutional minimization, victim-blaming, under-valuing of w\xe2\x80\xa6'",1387263851456958466,144,2021-04-28 04:34:10,,,en,Twitter for iPhone,0,3
2667,"b'RT @UNZimbabwe: .@GlobalSpotlight indaba convened by @unwomenzw facilitates youth innovators against #GBV, #HeForShe &amp; community leaders ba\xe2\x80\xa6'",1387263815033802755,144,2021-04-28 04:34:02,,,en,Twitter for Android,0,19
2668,"b'RT @UNZimbabwe: .@GlobalSpotlight indaba convened by @unwomenzw facilitates youth innovators against #GBV, #HeForShe &amp; community leaders ba\xe2\x80\xa6'",1387260700360417282,144,2021-04-28 04:21:39,,,en,Twitter for Android,0,19
2669,b'RT @CanHCSriLanka: We were delighted to donate the proceeds of our annual High Commission charity campaign to Women in Need @WINSriLanka wh\xe2\x80\xa6',1387259935000571907,140,2021-04-28 04:18:37,,,en,Twitter Web App,0,5
2670,b'Just a reminder that International Women\xe2\x80\x99s Day isn\xe2\x80\x99t the only day to empower women. Every day is a good day:) South African women are facing an Increase of #gbv Join Hands with us. #modernmencare #womenempowerment #song https://t.co/QvPU6SAbJj @Yashna_Int @NdawoNeo @Trevornoah',1387257920664993792,277,2021-04-28 04:10:36,,,en,Twitter for iPhone,4,1
2671,"b'RT @michelerdecker: Bold words from @janaebonsu on the realities &amp; impact of institutional minimization, victim-blaming, under-valuing of w\xe2\x80\xa6'",1387257287727738887,144,2021-04-28 04:08:06,,,en,Twitter Web App,0,3
2672,b'RT @FPA_SriLanka: Dedicated hotline numbers launched!\nPlease reach out and get the support you need.\nHaving access to trained counsellors a\xe2\x80\xa6',1387254329485062145,140,2021-04-28 03:56:20,,,en,Twitter for Android,0,6
2673,b'WHO IS TO BLAME? #MirrorTalk #MirrorReflection #TrueStory #GBV #Inspire ... https://t.co/RS7XFuAQaI via @YouTube  Incest is it violence? listen',1387252794806063105,143,2021-04-28 03:50:14,,,en,Twitter Web App,0,0
2674,"b'Live now with @undpkg! @UNDPSPC presenting on #sunflowercenter \xf0\x9f\x8c\xbb of \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7#korea, one-stop service center for #gbv survivors and the #NICHD protocol at the Kyrgyzstan \xf0\x9f\x87\xb0\xf0\x9f\x87\xac hosted conference with CentralAsianCountries \xf0\x9f\x87\xb0\xf0\x9f\x87\xbf \xf0\x9f\x87\xba\xf0\x9f\x87\xbf \xf0\x9f\x87\xb9\xf0\x9f\x87\xaf \xf0\x9f\x87\xb9\xf0\x9f\x87\xb2 #OrangeTheWorld #Gender #SDG5 #Spotlight #AlaKachuu https://t.co/bmI3vD6Rrh'",1387252766129541120,298,2021-04-28 03:50:08,,,en,Twitter for iPhone,6,2
2675,b'RT @nelsondordelly: Time for the \xf0\x9f\x8c\x8e to take seriously the gender based violence in #Ethiopia\xe2\x80\x99s #Tigray region. So far promises haven\xe2\x80\x99t been\xe2\x80\xa6',1387251987301941255,139,2021-04-28 03:47:02,,,en,Twitter Web App,0,25
2676,"b'Dedicated hotline numbers launched!\nPlease reach out and get the support you need.\nHaving access to trained counsellors and support services is critical.\n\xe0\xb6\x94\xe0\xb6\xb6\xe0\xb6\xa7 \xe0\xb6\x9a\xe0\xb6\xad\xe0\xb7\x8f \xe0\xb6\x9a\xe0\xb7\x92\xe0\xb6\xbb\xe0\xb7\x93\xe0\xb6\xb8\xe0\xb6\xa7 \xe0\xb6\x85\xe0\xb7\x80\xe0\xb7\x81\xe0\xb7\x8a\xe2\x80\x8d\xe0\xb6\xba \xe0\xb6\xb1\xe0\xb6\xb8\xe0\xb7\x8a, \xe0\xb6\x94\xe0\xb6\xb6\xe0\xb6\xa7 \xe0\xb7\x83\xe0\xb7\x80\xe0\xb6\xb1\xe0\xb7\x8a \xe0\xb6\xaf\xe0\xb7\x93\xe0\xb6\xb8\xe0\xb6\xa7 \xe0\xb6\x85\xe0\xb6\xb4 \xe0\xb7\x83\xe0\xb7\x96\xe0\xb6\xaf\xe0\xb7\x8f\xe0\xb6\xb1\xe0\xb6\xb8\xe0\xb7\x8a!\n#counselling #GBV #IPV #ReachOut #mentalhealth https://t.co/wzae40vH2C'",1387251818309115904,277,2021-04-28 03:46:22,,,en,Twitter Web App,8,6
2677,b'RT @nelsondordelly: Time for the \xf0\x9f\x8c\x8e to take seriously the gender based violence in #Ethiopia\xe2\x80\x99s #Tigray region. So far promises haven\xe2\x80\x99t been\xe2\x80\xa6',1387250791321309188,139,2021-04-28 03:42:17,,,en,Twitter for iPhone,0,25
2678,b'We were delighted to donate the proceeds of our annual High Commission charity campaign to Women in Need @WINSriLanka which provides shelters for victims of gender-based violence #GBV in #SriLanka. https://t.co/pDYVv79LPr',1387247741143814147,221,2021-04-28 03:30:09,,,en,Hootsuite Inc.,24,5
2679,"b'@PNGAttitude @SSiaguru Truth be told. An indictment on governments past and present for not investing in the development of mechanisms through which data could be captured, analysed and disseminated for informed decision making at all levels. How much has #GOPNG invested in addressing #GBV?'",1387235533588295680,291,2021-04-28 02:41:39,,,en,Twitter for Android,4,1
2680,"b'RT @AusAmbDK: Australia\xf0\x9f\x87\xa6\xf0\x9f\x87\xba is deeply concerned by the ongoing reports of #GBV, including sexual violence, in the Tigray region.\xf0\x9f\x87\xaa\xf0\x9f\x87\xb9\n\nAlong wit\xe2\x80\xa6'",1387232725489405959,140,2021-04-28 02:30:29,,,en,Twitter Web App,0,11
2681,"b'""As different #stayathome orders also took effect, it became very clear that home is not always the safest space. However, #immigrants, especially women and youth facing #domesticabuse and #GBV had limited options for accessing safety and resources."" @aissataTINL #TINLFRooted'",1387229582839922688,276,2021-04-28 02:18:00,,,en,Twitter Web App,1,1
2682,b'RT @MatunguSJC: Engaging different stakeholders can bring such a positive impact towards ending #GBV and #Corruption in the country.\n#Utete\xe2\x80\xa6',1387219994195513346,140,2021-04-28 01:39:54,,,en,Twitter for Android,0,3
2683,b'RT @UNFPA_SOMALIA: A #GBV assessment exercise is ongoing in #Garowe through focus group discussions involving 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 adolescent girls &amp; 1\xef\xb8\x8f\xe2\x83\xa3\xe2\x80\xa6',1387216633127751680,144,2021-04-28 01:26:33,,,en,Twitter for Android,0,18
2684,"b'RT @GBV_CHILE: Seccion #VLPOCero #GBV y @CarabValparaiso Reten #LagunaVerde\n#valpo recuperan veh\xc3\xadculo, sin ruedas, con encargo @SubPrevDeli\xe2\x80\xa6'",1387216576793952259,140,2021-04-28 01:26:19,,,es,Twitter for Android,0,5
2685,"b""ist responders' addiction treatment program #genderequity #genderequality #womenempowerment #genderparity #SDG5 #warcrime #GBV #femaleempowerment #SDGChampion #thextraordinarionly #jcttni""",1387209701071405062,187,2021-04-28 00:59:00,,,en,Twitter Web App,0,0
2686,"b'RT @UNFPAIraq: Our Representative @columbia_rita at the @RDPPME, @CanadainIraq &amp; @Sida-supported survivor centre for Yazidi women in #Duhok\xe2\x80\xa6'",1387209568690769920,144,2021-04-28 00:58:28,,,en,Twitter for Android,0,6
2687,"b'RT @theasianfmnst: There should be a special hell for perverts like these \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1: \nIndian women who share their phone numbers get vulgar, inapp\xe2\x80\xa6'",1387202420703383556,140,2021-04-28 00:30:04,,,en,Twitter Web App,0,5
2688,b'RT @UNFPA_SOMALIA: A #GBV assessment exercise is ongoing in #Garowe through focus group discussions involving 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 adolescent girls &amp; 1\xef\xb8\x8f\xe2\x83\xa3\xe2\x80\xa6',1387200848216924160,144,2021-04-28 00:23:49,,,en,Twitter for Android,0,18
2689,b'RT @UNFPA_SOMALIA: A #GBV assessment exercise is ongoing in #Garowe through focus group discussions involving 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 adolescent girls &amp; 1\xef\xb8\x8f\xe2\x83\xa3\xe2\x80\xa6',1387200676120432642,144,2021-04-28 00:23:08,,,en,Twitter for Android,0,18
2690,b'RT @UNFPA_SOMALIA: A #GBV assessment exercise is ongoing in #Garowe through focus group discussions involving 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 adolescent girls &amp; 1\xef\xb8\x8f\xe2\x83\xa3\xe2\x80\xa6',1387199623727652870,144,2021-04-28 00:18:57,,,en,Twitter for Android,0,18
2691,"b'RT @GBV_CHILE: Seccion #VLPOCero #GBV y @CarabValparaiso Reten #LagunaVerde\n#valpo recuperan veh\xc3\xadculo, sin ruedas, con encargo @SubPrevDeli\xe2\x80\xa6'",1387191011898761224,140,2021-04-27 23:44:44,,,es,Twitter for iPhone,0,5
2692,"b'RT @AusAmbDK: Australia\xf0\x9f\x87\xa6\xf0\x9f\x87\xba is deeply concerned by the ongoing reports of #GBV, including sexual violence, in the Tigray region.\xf0\x9f\x87\xaa\xf0\x9f\x87\xb9\n\nAlong wit\xe2\x80\xa6'",1387190313891020801,140,2021-04-27 23:41:58,,,en,Twitter Web App,0,11
2693,"b""RT @AndileGuruZN: #NSAchallenge @ThabieNgethe strikes hard on #GBV through her #new #single #NewRelease #2021 #Sekwanele @ntsikimazwai I'd\xe2\x80\xa6""",1387185807094603787,139,2021-04-27 23:24:03,,,en,Twitter for Android,0,3
2694,"b'RT @UNZimbabwe: .@GlobalSpotlight indaba convened by @unwomenzw facilitates youth innovators against #GBV, #HeForShe &amp; community leaders ba\xe2\x80\xa6'",1387184226987085826,144,2021-04-27 23:17:47,,,en,Twitter for Android,0,19
2695,b'RT @BaldehF: To Carry out injustice in the name of islam is simply heresy as Allah is Just (al-Adl) and Equitable(al-Muqsit) as well as For\xe2\x80\xa6',1387181470490431489,140,2021-04-27 23:06:49,,,en,Twitter for iPhone,0,1
2696,"b'RT @UNZimbabwe: .@GlobalSpotlight indaba convened by @unwomenzw facilitates youth innovators against #GBV, #HeForShe &amp; community leaders ba\xe2\x80\xa6'",1387180069991469069,144,2021-04-27 23:01:15,,,en,Twitter for Android,0,19
2697,b'#GBV https://t.co/WoCXyyMOcP',1387172408877109254,28,2021-04-27 22:30:49,,,und,Twitter for iPhone,0,0
2698,"b'RT @GBV_CHILE: Seccion #VLPOCero #GBV y @CarabValparaiso Reten #LagunaVerde\n#valpo recuperan veh\xc3\xadculo, sin ruedas, con encargo @SubPrevDeli\xe2\x80\xa6'",1387168564990328838,140,2021-04-27 22:15:32,,,es,TweetDeck,0,5
2699,"b'RT @GBV_CHILE: Seccion #VLPOCero #GBV y @CarabValparaiso Reten #LagunaVerde\n#valpo recuperan veh\xc3\xadculo, sin ruedas, con encargo @SubPrevDeli\xe2\x80\xa6'",1387168284085301254,140,2021-04-27 22:14:25,,,es,Twitter Web App,0,5
2700,"b'RT @GbvResource: ""As more countries report infection and lockdown, more domestic violence helplines and shelters across the world are repor\xe2\x80\xa6'",1387167413687390208,140,2021-04-27 22:10:58,,,en,Twitter for iPhone,0,2
2701,b'We still need over 150 years to reach #equality. Perpetuating #violence against #women in private and public areas is one of the barriers holding us back. #GBV #VAWP https://t.co/GvPWEKIVPP',1387167110703501315,189,2021-04-27 22:09:46,"Place(_api=<tweepy.api.API object at 0x7f2dd8f09e20>, id='583bd538eb3129d1', url='https://api.twitter.com/1.1/geo/id/583bd538eb3129d1.json', place_type='country', name='Lebanon', full_name='Lebanon', country_code='LB', country='Lebanon', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f2dd8f09e20>, type='Polygon', coordinates=[[[35.0757711, 33.054742], [36.6232583, 33.054742], [36.6232583, 34.6919892], [35.0757711, 34.6919892]]]), attributes={})",,en,Twitter for iPhone,4,0
2702,"b'RT @GBV_CHILE: Seccion #VLPOCero #GBV y @CarabValparaiso Reten #LagunaVerde\n#valpo recuperan veh\xc3\xadculo, sin ruedas, con encargo @SubPrevDeli\xe2\x80\xa6'",1387163785186717705,140,2021-04-27 21:56:33,,,es,Twitter for Android,0,5
2703,b'RT @UNFPA_SOMALIA: A #GBV assessment exercise is ongoing in #Garowe through focus group discussions involving 1\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 adolescent girls &amp; 1\xef\xb8\x8f\xe2\x83\xa3\xe2\x80\xa6',1387162904655499265,144,2021-04-27 21:53:03,,,en,Twitter for Android,0,18
2704,"b'Seccion #VLPOCero #GBV y @CarabValparaiso Reten #LagunaVerde\n#valpo recuperan veh\xc3\xadculo, sin ruedas, con encargo @SubPrevDelito @LeonardoOlmosC @Alerta_V_Costa @NoticiasValpoEx @sitiodelsuceso @valponoticia @LaRegionHoy\n@Quintavision @qvnoticias\n@RedNoticiasVR @g5_noticias https://t.co/7AJbqrkX8w'",1387162523309314052,296,2021-04-27 21:51:32,,,es,Twitter for Android,4,5
2705,"b'RT @CGSHEquity: How do global equity-seeking populations negotiate pleasure &amp; danger across HIV &amp; AIDS, LGBTQ+ health &amp; rights, intersex ri\xe2\x80\xa6'",1387162433190514689,152,2021-04-27 21:51:10,,,en,Twitter Web App,0,2
2706,b'RT @nelsondordelly: Time for the \xf0\x9f\x8c\x8e to take seriously the gender based violence in #Ethiopia\xe2\x80\x99s #Tigray region. So far promises haven\xe2\x80\x99t been\xe2\x80\xa6',1387161356214886404,139,2021-04-27 21:46:54,,,en,Twitter Web App,0,25
2707,"b'RT @AusAmbDK: Australia\xf0\x9f\x87\xa6\xf0\x9f\x87\xba is deeply concerned by the ongoing reports of #GBV, including sexual violence, in the Tigray region.\xf0\x9f\x87\xaa\xf0\x9f\x87\xb9\n\nAlong wit\xe2\x80\xa6'",1387159483747508224,140,2021-04-27 21:39:27,,,en,Twitter for iPhone,0,11
2708,"b'How do global equity-seeking populations negotiate pleasure &amp; danger across HIV &amp; AIDS, LGBTQ+ health &amp; rights, intersex rights, #sexworker rights, realities of refugee &amp; displaced persons &amp; #GBV? Check out this special issue edited by #CGSHE faculty member @carmenlogie \xf0\x9f\x91\x87\xf0\x9f\x8f\xbe https://t.co/0YWfwsHbkm'",1387155736166207491,317,2021-04-27 21:24:34,,,en,Twitter Web App,5,2
